"OSLIC","DSLIC","VOL"
"1000","3930",1.609
"1000","6530",1.451
"1000","9310",1.609
"1000","3120",1.872
"1000","2802",1.503
"1000","7980",1.451
"1000","9556",1.661
"1000","8531",1.503
"1000","6470",1.503
"1000","4423",1.503
"1000","5380",1.451
"1000","1530",1.556
"1000","5220",1.503
"1000","5431",1.451
"1000","6600",1.556
"1000","8332",1.503
"1000","3491",1.767
"1000","3640",1.451
"1000","2850",1.451
"1000","7240",1.451
"1000","4660",1.609
"1000","1270",1.608
"1000","3570",1.503
"1000","2810",1.451
"1000","8472",1.556
"1000","8551",1.451
"1000","3020",1.503
"1000","5340",1.556
"1000","3040",1.766
"1000","4105",1.451
"1000","3355",1.661
"1000","2941",1.661
"1000","7120",1.451
"1000","4690",1.451
"1000","3560",1.556
"1000","4550",1.819
"1000","2451",2.714
"1000","3045",1.504
"1000","3861",1.556
"1000","6182",1.451
"1000","8050",1.503
"1000","8460",1.925
"1000","5021",1.503
"1000","4370",1.924
"1000","7020",1.556
"1000","2951",1.662
"1000","3385",1.503
"1000","8430",1.556
"1000","8600",1.451
"1000","4737",1.451
"1000","3022",1.503
"1000","4170",1.503
"1000","9003",1.608
"1000","6041",2.398
"1000","4793",1.556
"1000","4850",1.504
"1000","4944",1.451
"1000","7801",1.503
"1000","4770",1.609
"1000","2797",1.451
"1000","2960",1.556
"1000","9960",1.503
"1000","3082",1.503
"1000","6063",2.082
"1000","3303",1.451
"1000","6751",1.451
"1000","1050",3.24
"1000","1830",1.451
"1000","1482",1.451
"1000","2864",1.451
"1000","2721",1.556
"1000","8630",1.451
"1000","2970",1.977
"1000","1610",1.609
"1000","8530",1.767
"1000","3241",1.503
"1000","3070",1.451
"1000","6200",1.451
"1000","8440",1.503
"1000","7160",1.503
"1000","4961",1.503
"1014","2711",1.872
"1014","3854",1.556
"1014","5980",1.451
"1014","1255",4.03
"1014","6100",1.451
"1014","3150",1.451
"1014","6650",1.766
"1014","5250",1.451
"1014","4872",1.503
"1014","3562",1.451
"1014","2810",1.503
"1014","5630",2.135
"1014","3385",1.451
"1014","2911",1.451
"1014","3950",1.503
"1014","9680",1.451
"1014","5653",1.451
"1014","5471",1.451
"1014","6041",1.872
"1014","7851",2.082
"1014","4550",1.661
"1014","2781",1.714
"1014","4971",1.451
"1014","4310",1.503
"1014","1050",3.609
"1014","5486",1.503
"1014","3343",1.661
"1014","2241",1.451
"1014","4423",1.714
"1014","3291",1.661
"1014","1471",1.609
"1014","8040",1.451
"1014","2363",14.24
"1014","1250",1.714
"1014","6930",1.451
"1014","2160",1.661
"1014","4944",1.609
"1014","2855",1.556
"1014","2790",1.503
"1014","7260",1.451
"1014","8057",1.503
"1014","4920",1.451
"1014","3701",1.714
"1014","9741",1.451
"1014","6300",1.766
"1014","4890",1.503
"1014","5850",1.556
"1014","5770",1.451
"1014","2801",1.766
"1014","9860",1.451
"1014","5240",4.556
"1014","7231",1.451
"1014","2260",1.556
"1014","9593",1.504
"1014","7190",1.714
"1014","7031",1.661
"1014","2721",1.503
"1014","5534",1.556
"1014","9220",1.714
"1014","3631",1.451
"1014","9453",1.714
"1014","6931",1.451
"1014","4806",1.556
"1014","5390",1.503
"1014","8470",1.451
"1014","5301",1.977
"1014","6043",1.819
"1014","2754",1.766
"1014","4047",1.451
"1014","5870",1.503
"1014","6601",1.503
"1014","9531",1.451
"1014","3052",1.556
"1014","8102",1.503
"1014","4850",1.503
"1014","2990",1.556
"1014","3176",1.503
"1014","3711",2.24
"1014","2600",1.451
"1014","5670",1.503
"1014","1790",3.872
"1014","7200",1.451
"1014","3500",1.503
"1014","5720",1.451
"1014","5050",1.556
"1014","7430",1.503
"1014","3650",1.556
"1014","2941",1.661
"1014","6126",1.609
"1014","3012",1.556
"1014","7940",1.503
"1014","1030",4.766
"1014","9821",1.451
"1014","6850",1.714
"1014","3870",1.451
"1014","4351",1.556
"1030","4487",1.872
"1030","5591",1.451
"1030","8810",1.451
"1030","5530",1.714
"1030","3351",1.924
"1030","3861",1.504
"1030","4395",1.766
"1030","8590",1.556
"1030","9741",1.609
"1030","8320",1.767
"1030","2834",1.767
"1030","9850",2.03
"1030","5820",1.503
"1030","9593",1.556
"1030","8362",1.503
"1030","7240",1.556
"1030","3302",3.082
"1030","9680",1.661
"1030","7180",1.504
"1030","2450",2.293
"1030","7940",1.819
"1030","4695",1.556
"1030","7230",1.609
"1030","4650",1.608
"1030","5570",1.556
"1030","1731",2.872
"1030","4890",2.293
"1030","3780",2.451
"1030","3311",3.398
"1030","2790",1.714
"1030","2980",1.609
"1030","4737",1.556
"1030","8530",1.924
"1030","2782",2.03
"1030","3045",2.45
"1030","3730",1.766
"1030","8400",1.451
"1030","8430",1.609
"1030","9353",1.661
"1030","7210",1.819
"1030","7652",2.45
"1030","1170",15.872
"1030","3357",2.241
"1030","9966",1.451
"1030","7190",1.451
"1030","3831",1.503
"1030","5670",1.556
"1030","3070",2.45
"1030","5431",1.609
"1030","2781",2.661
"1030","5490",2.819
"1030","2363",11.187
"1030","4210",3.187
"1030","2241",2.451
"1030","8770",1.451
"1030","4170",1.556
"1030","2811",3.187
"1030","6252",2.977
"1030","4790",2.766
"1030","9003",1.714
"1030","9231",3.45
"1030","9444",2.03
"1030","1270",4.872
"1030","9851",1.451
"1030","7770",1.609
"1030","7523",3.029
"1030","1770",3.872
"1030","2861",1.609
"1030","3571",1.767
"1030","5942",1.451
"1030","8830",1.451
"1030","3800",1.661
"1030","2721",1.924
"1030","5200",1.766
"1030","6561",1.556
"1030","8440",1.872
"1030","2620",1.609
"1030","4635",3.766
"1030","1014",1.451
"1030","4902",2.029
"1030","2941",2.398
"1030","6090",2.24
"1030","5540",2.714
"1030","9250",1.556
"1030","5380",1.661
"1030","2754",2.714
"1030","4971",1.504
"1030","9591",6.871
"1030","9132",2.45
"1030","4961",1.924
"1030","7752",1.871
"1030","7045",1.662
"1030","5340",3.24
"1030","4423",2.24
"1030","2160",2.977
"1030","3820",1.661
"1030","4636",2.292
"1030","4351",2.135
"1030","6245",1.661
"1030","5501",1.504
"1030","3010",1.819
"1030","7760",1.714
"1030","6370",1.819
"1030","5971",1.766
"1030","8063",1.714
"1030","4581",2.188
"1030","1361",2.345
"1030","1350",3.398
"1030","8140",1.451
"1030","4820",1.819
"1030","1302",1.977
"1030","3840",1.504
"1030","2840",2.925
"1030","9330",1.714
"1030","6830",1.503
"1030","4944",1.714
"1030","7270",2.188
"1030","4835",3.03
"1030","6265",2.398
"1030","9340",1.925
"1030","8280",1.451
"1030","3650",1.661
"1030","8740",1.451
"1030","5601",1.504
"1030","3560",1.609
"1030","9876",2.661
"1030","3150",1.714
"1030","3950",1.661
"1030","1280",3.398
"1030","2600",2.398
"1030","4624",2.819
"1030","2440",2.083
"1050","1430",3.292
"1050","7690",2.187
"1050","2751",3.924
"1050","5430",3.819
"1050","8451",1.662
"1050","9601",1.925
"1050","3250",4.556
"1050","5414",1.925
"1050","5661",1.662
"1050","4650",2.872
"1050","5840",1.714
"1050","7190",2.03
"1050","6280",2.398
"1050","6881",2.082
"1050","9223",1.924
"1050","1540",2.608
"1050","3326",9.345
"1050","7240",3.083
"1050","6530",1.714
"1050","4901",2.924
"1050","4487",2.451
"1050","2840",7.134
"1050","5753",1.766
"1050","1000",5.609
"1050","9520",3.504
"1050","3711",4.345
"1050","4584",4.819
"1050","6252",2.451
"1050","3296",4.661
"1050","3302",3.556
"1050","2770",5.451
"1050","1340",5.03
"1050","8162",1.556
"1050","2600",6.925
"1050","4830",5.187
"1050","6103",1.872
"1050","4460",2.608
"1050","7340",1.503
"1050","6011",3.346
"1050","8750",3.345
"1050","3950",2.977
"1050","8140",1.977
"1050","3010",2.398
"1050","7492",1.661
"1050","7191",1.451
"1050","2811",4.082
"1050","3571",2.504
"1050","3690",1.609
"1050","3660",2.346
"1050","6850",3.03
"1050","5220",2.451
"1050","3970",1.977
"1050","5570",1.556
"1050","6600",2.346
"1050","6200",4.609
"1050","7122",1.661
"1050","8070",1.714
"1050","3854",2.187
"1050","5740",1.451
"1050","2950",3.556
"1050","5210",1.766
"1050","5940",1.556
"1050","9603",1.503
"1050","4790",3.451
"1050","2470",2.082
"1050","4405",3.504
"1050","5653",1.556
"1050","2451",7.03
"1050","9682",1.556
"1050","1790",6.135
"1050","7976",2.504
"1050","8321",1.451
"1050","7263",1.451
"1050","9592",1.556
"1050","5830",1.608
"1050","1830",7.504
"1050","3052",3.24
"1050","8240",1.609
"1050","9931",1.503
"1050","1631",2.503
"1050","6570",1.556
"1050","1440",7.24
"1050","3680",2.24
"1050","3870",2.819
"1050","3880",2.451
"1050","8801",1.556
"1050","6601",1.977
"1050","4581",6.082
"1050","4150",1.819
"1050","2241",1.977
"1050","7031",2.03
"1050","3261",3.24
"1050","7045",1.819
"1050","4210",3.345
"1050","7350",2.188
"1050","5860",1.609
"1050","7050",4.24
"1050","3910",1.556
"1050","3631",2.345
"1050","3352",2.925
"1050","7670",3.03
"1050","4370",3.24
"1050","9780",1.504
"1050","3160",2.135
"1050","3202",5.504
"1050","4805",8.292
"1050","3140",4.504
"1050","9770",4.135
"1050","1481",3.872
"1050","2910",2.24
"1050","8590",1.556
"1050","7680",1.556
"1050","4780",3.135
"1050","3333",3.871
"1050","8830",1.871
"1050","8400",1.451
"1050","5540",6.188
"1050","3860",2.03
"1050","7900",1.661
"1050","5720",1.766
"1050","3330",5.24
"1050","2260",4.135
"1050","7270",4.872
"1050","9353",1.872
"1050","5601",1.451
"1050","4635",4.555
"1050","7652",4.661
"1050","9890",2.188
"1050","3241",2.082
"1050","7631",1.662
"1050","7523",5.188
"1050","3620",2.714
"1050","6302",2.24
"1050","2961",3.24
"1050","5620",2.662
"1050","4101",8.872
"1050","6750",1.556
"1050","1401",2.293
"1050","8351",1.556
"1050","6931",1.662
"1050","5820",2.082
"1050","5652",1.609
"1050","7120",2.556
"1050","5471",2.293
"1050","3570",5.609
"1050","2951",6.556
"1050","2570",3.029
"1050","8332",1.924
"1050","9730",3.293
"1050","7140",1.503
"1050","2797",1.662
"1090","9670",1.714
"1090","9851",1.82
"1090","5414",1.819
"1090","3010",2.345
"1090","8821",1.714
"1090","3022",2.556
"1090","1200",7.661
"1090","5340",5.082
"1090","8730",1.503
"1090","4330",2.766
"1090","5255",1.977
"1090","9880",2.24
"1090","5930",1.504
"1090","2632",2.662
"1090","5301",4.398
"1090","3050",6.662
"1090","4944",3.345
"1090","4860",4.819
"1090","6302",2.503
"1090","3151",2.819
"1090","8430",2.503
"1090","9410",3.399
"1090","9711",1.503
"1090","2971",2.872
"1090","5354",3.346
"1090","5620",2.029
"1090","5740",1.609
"1090","4271",3.609
"1090","6931",1.504
"1090","4943",2.029
"1090","5652",1.661
"1090","5540",6.24
"1090","6350",1.872
"1090","4720",2.398
"1090","4224",2.24
"1090","9532",2.187
"1090","6290",3.082
"1090","6330",1.819
"1090","4580",2.872
"1090","9954",1.925
"1090","8980",1.504
"1090","9531",2.661
"1090","5920",1.661
"1090","5970",1.503
"1090","1770",8.45
"1090","7263",1.451
"1090","2840",7.713
"1090","2811",6.398
"1090","3680",3.714
"1090","6850",4.661
"1090","6360",2.188
"1090","6881",1.872
"1090","3333",3.766
"1090","1350",15.871
"1090","1481",6.714
"1090","5860",1.766
"1090","8771",1.503
"1090","3394",7.504
"1090","5733",1.503
"1090","8095",3.661
"1090","5601",1.871
"1090","8121",1.556
"1090","1482",3.924
"1090","4460",2.24
"1090","6860",1.714
"1090","5991",1.556
"1090","8641",1.504
"1090","2470",2.082
"1090","6170",4.398
"1090","8640",1.503
"1090","9770",3.609
"1090","3172",2.293
"1090","7340",1.925
"1090","5590",3.346
"1090","5880",1.924
"1090","4584",4.24
"1090","5080",1.609
"1090","6830",1.608
"1090","3251",4.398
"1090","7760",1.977
"1090","9353",1.977
"1090","3702",3.082
"1090","5760",1.503
"1090","3860",2.556
"1090","3830",3.188
"1090","8400",1.504
"1090","7280",2.24
"1090","1014",1.608
"1090","4970",1.766
"1090","5070",2.661
"1090","4724",2.766
"1090","3630",2.504
"1090","3025",2.135
"1090","5050",1.766
"1090","4902",4.556
"1090","6600",1.714
"1090","3881",2.03
"1090","4423",4.766
"1090","4342",2.608
"1090","7140",1.662
"1090","1480",3.556
"1090","8450",1.451
"1090","3260",6.555
"1090","9830",1.977
"1090","5486",2.24
"1090","9556",5.609
"1090","7730",3.503
"1090","5140",2.029
"1090","9545",1.714
"1090","9223",1.925
"1090","9593",1.924
"1090","8523",1.977
"1090","3970",2.345
"1090","4690",3.082
"1090","9320",2.924
"1090","8162",1.661
"1090","9250",2.608
"1090","9601",1.556
"1090","8801",1.451
"1090","9731",2.609
"1090","1251",39.029
"1090","7390",1.451
"1090","6090",2.714
"1090","6750",1.504
"1090","2940",4.661
"1090","6760",1.608
"1090","7690",2.24
"1090","2874",2.767
"1090","5820",2.24
"1090","2620",1.872
"1090","8840",1.503
"1090","3850",2.608
"1090","1501",3.766
"1090","4624",4.503
"1090","5010",1.609
"1090","4601",2.24
"1090","5640",1.872
"1090","3082",1.714
"1090","4740",3.556
"1090","3941",1.819
"1090","9530",3.188
"1090","3650",3.029
"1090","8552",1.504
"1090","4985",1.977
"1090","2121",7.293
"1090","9340",3.766
"1090","7230",1.504
"1090","9890",2.345
"1090","8280",1.503
"1090","3330",8.134
"1090","4635",5.451
"1170","3800",3.608
"1170","2560",4.556
"1170","8461",1.819
"1170","5260",4.766
"1170","4150",3.608
"1170","5670",3.503
"1170","3380",31.082
"1170","3260",15.556
"1170","5720",3.293
"1170","3540",9.398
"1170","1790",14.661
"1170","4944",13.504
"1170","9340",9.871
"1170","7123",3.714
"1170","2782",9.819
"1170","7171",2.187
"1170","7680",3.03
"1170","9751",3.872
"1170","5300",11.871
"1170","2770",24.819
"1170","4901",10.135
"1170","3881",4.714
"1170","8361",2.241
"1170","9593",3.556
"1170","5770",6.924
"1170","2891",5.924
"1170","7620",14.03
"1170","3250",19.293
"1170","3351",10.451
"1170","4920",10.24
"1170","5580",10.345
"1170","1610",13.187
"1170","3160",6.609
"1170","4866",6.187
"1170","6041",24.345
"1170","5301",11.03
"1170","7161",2.819
"1170","2990",6.135
"1170","1410",6.556
"1170","9003",4.924
"1170","8801",1.661
"1170","1360",12.345
"1170","1530",14.135
"1170","6340",3.293
"1170","1730",9.872
"1170","3930",5.345
"1170","3306",38.346
"1170","4566",6.714
"1170","2751",16.977
"1170","8105",1.609
"1170","6160",18.504
"1170","6182",13.451
"1170","4096",7.45
"1170","2802",13.398
"1170","9670",1.556
"1170","9770",8.661
"1170","2850",4.871
"1170","2860",12.977
"1170","9710",2.872
"1170","6126",9.345
"1170","4750",4.556
"1170","7670",11.24
"1170","7780",9.135
"1170","9590",5.451
"1170","3291",20.503
"1170","8293",2.345
"1170","9220",12.504
"1170","2580",4.293
"1170","8057",6.924
"1170","8120",2.556
"1170","5930",2.346
"1170","3200",5.135
"1170","1490",12.767
"1170","4961",9.555
"1170","2861",7.451
"1170","6011",11.135
"1170","8551",1.819
"1170","6051",17.819
"1170","7600",11.872
"1170","9965",1.556
"1170","8980",2.925
"1170","4737",5.135
"1170","8300",3.293
"1170","4993",3.766
"1170","1250",14.714
"1170","5471",7.24
"1170","1631",7.556
"1170","9491",13.081
"1170","4971",4.45
"1170","3840",4.398
"1170","5570",3.977
"1170","1400",9.556
"1170","7122",2.819
"1170","4271",6.872
"1170","5530",4.398
"1170","7040",8.451
"1170","3500",3.977
"1170","2811",18.714
"1170","3780",7.451
"1170","6770",2.293
"1170","8451",1.977
"1170","3491",14.293
"1170","7502",5.345
"1170","3911",3.608
"1170","2992",9.766
"1170","7601",4.609
"1170","9682",1.767
"1170","2451",18.713
"1170","4922",8.977
"1170","7860",8.029
"1170","3340",30.346
"1170","4930",3.924
"1170","4690",9.398
"1170","9546",1.819
"1170","1830",21.451
"1170","2870",25.503
"1170","6302",5.608
"1170","5590",8.82
"1170","9960",2.767
"1170","8730",2.503
"1170","7240",9.187
"1170","2855",13.714
"1170","4305",16.714
"1170","8751",2.293
"1170","3171",7.504
"1170","6140",5.714
"1170","9350",10.819
"1170","1440",13.398
"1170","2940",14.556
"1170","1501",9.082
"1170","5942",2.082
"1170","6063",24.556
"1170","2941",15.293
"1170","6380",3.819
"1170","9320",11.661
"1170","3251",13.24
"1170","1470",5.713
"1170","3560",7.451
"1170","9603",1.714
"1170","7260",4.871
"1170","3850",9.03
"1170","2960",20.03
"1170","9221",10.292
"1170","3022",6.662
"1170","3950",10.082
"1170","8280",2.345
"1170","6880",3.398
"1170","9410",8.345
"1170","9711",2.082
"1170","7480",5.872
"1170","9962",1.662
"1170","7050",12.503
"1170","8711",14.661
"1200","6660",2.135
"1200","3230",1.767
"1200","1000",3.241
"1200","4902",2.24
"1200","7030",1.556
"1200","7460",1.451
"1200","1632",1.872
"1200","9003",1.609
"1200","1340",8.24
"1200","8040",1.451
"1200","9491",2.24
"1200","8383",1.451
"1200","9701",1.609
"1200","2121",5.557
"1200","9220",1.661
"1200","1700",1.767
"1200","7120",1.609
"1200","7470",1.609
"1200","4992",1.556
"1200","7753",1.504
"1200","9831",1.977
"1200","4566",1.977
"1200","1430",3.029
"1200","3090",1.608
"1200","6500",1.662
"1200","4022",2.082
"1200","6510",1.451
"1200","9711",1.661
"1200","4930",1.714
"1200","1471",3.188
"1200","9453",1.924
"1200","2610",1.609
"1200","1260",7.924
"1200","3540",1.504
"1200","2721",3.083
"1200","2961",2.45
"1200","7360",1.451
"1200","2950",2.029
"1200","1610",2.03
"1200","4720",1.871
"1200","1731",2.24
"1200","5571",1.609
"1200","3261",1.924
"1200","2860",2.345
"1200","9452",1.609
"1200","4730",2.135
"1200","2834",1.767
"1200","4030",1.451
"1200","9860",1.556
"1200","3190",1.924
"1200","9591",2.187
"1200","1361",6.924
"1200","5490",2.346
"1200","7752",1.451
"1200","5750",1.451
"1200","8200",2.451
"1200","7750",1.556
"1200","2770",3.871
"1200","9891",1.451
"1200","1380",8.609
"1200","2650",2.556
"1200","2951",3.451
"1200","3250",1.767
"1200","9340",1.714
"1200","5980",1.503
"1200","8751",1.556
"1200","2891",2.135
"1200","4810",5.609
"1200","9890",1.977
"1200","4400",1.766
"1200","6140",1.451
"1200","3854",1.556
"1200","3311",3.662
"1200","7270",2.503
"1200","8440",1.556
"1200","2861",1.819
"1200","9500",1.767
"1200","1350",12.871
"1200","5430",1.977
"1200","2960",5.609
"1200","6560",1.871
"1200","2632",2.135
"1200","7976",1.503
"1200","6051",1.977
"1200","5470",2.135
"1200","4487",2.398
"1200","8560",1.556
"1200","3100",1.451
"1200","5660",1.451
"1200","2864",2.925
"1200","4993",1.451
"1200","4305",3.03
"1200","3850",1.451
"1200","2754",4.977
"1200","8140",1.504
"1200","4636",2.293
"1200","3306",2.135
"1200","7790",1.608
"1200","4901",1.871
"1200","8095",1.82
"1200","5080",1.451
"1200","5720",1.556
"1200","2850",1.819
"1200","7450",1.451
"1200","9930",1.556
"1200","6103",1.767
"1200","4550",2.24
"1200","2600",2.187
"1200","5010",1.556
"1200","6135",1.556
"1200","2460",1.556
"1200","4780",1.819
"1200","8057",1.451
"1200","3202",2.24
"1200","5740",1.451
"1200","2851",2.767
"1200","4501",1.714
"1200","5070",1.924
"1200","1302",5.03
"1200","1600",2.767
"1200","7161",1.451
"1250","8531",1.609
"1250","7852",1.556
"1250","8113",1.503
"1250","3050",1.925
"1250","5820",1.451
"1250","3357",1.819
"1250","7241",1.609
"1250","5630",3.767
"1250","6126",1.767
"1250","4810",2.398
"1250","8080",1.451
"1250","3070",1.872
"1250","4737",1.451
"1250","7750",1.503
"1250","2890",1.556
"1250","4250",1.451
"1250","3560",1.819
"1250","3291",5.714
"1250","9220",2.609
"1250","3941",2.293
"1250","9710",1.503
"1250","8120",1.451
"1250","5700",1.661
"1250","2350",1.504
"1250","5600",1.977
"1250","5070",1.609
"1250","9003",1.767
"1250","3330",2.609
"1250","1340",7.03
"1250","3022",1.556
"1250","5860",1.451
"1250","7350",1.451
"1250","5652",1.503
"1250","3782",1.609
"1250","4581",1.714
"1250","4943",1.819
"1250","8346",1.451
"1250","3920",2.03
"1250","2460",1.451
"1250","9831",1.766
"1250","6135",1.503
"1250","1280",16.187
"1250","8630",1.82
"1250","3355",1.872
"1250","4400",1.662
"1250","7756",1.609
"1250","8162",1.451
"1250","3491",1.556
"1250","3731",1.714
"1250","4351",1.609
"1250","5592",1.714
"1250","8711",1.767
"1250","2971",1.504
"1250","3204",4.556
"1250","7940",1.608
"1250","9452",1.714
"1250","8040",1.503
"1250","9930",1.609
"1250","2580",1.556
"1250","7600",1.608
"1250","1302",4.662
"1250","8821",1.451
"1250","4850",1.662
"1250","7250",1.503
"1250","2840",2.556
"1250","8750",1.977
"1250","4200",1.451
"1250","9540",1.925
"1250","4390",1.556
"1250","2870",2.661
"1250","9390",1.451
"1250","1480",1.977
"1250","5501",1.451
"1250","8521",1.872
"1250","9741",1.451
"1250","7560",1.504
"1250","1540",1.609
"1250","4395",1.714
"1250","4650",1.714
"1250","9751",1.451
"1250","5080",1.451
"1250","7580",1.451
"1250","6530",1.451
"1250","8063",2.135
"1250","3012",1.714
"1250","3571",1.451
"1250","4110",1.609
"1250","1820",14.924
"1250","5430",2.293
"1250","2780",1.714
"1250","6043",1.924
"1250","9530",1.767
"1250","4651",3.187
"1250","3100",1.451
"1250","5300",1.819
"1250","5660",1.556
"1250","3840",1.451
"1250","8810",1.451
"1250","5255",1.503
"1250","5740",1.451
"1250","3025",1.82
"1250","2891",1.662
"1250","3711",1.451
"1250","4517",4.03
"1250","2961",1.766
"1250","9742",1.503
"1250","7240",1.609
"1250","3311",2.556
"1250","9310",2.82
"1250","7800",1.819
"1250","3730",1.451
"1250","4230",1.872
"1250","6360",1.556
"1250","8530",1.714
"1250","6370",1.451
"1250","4096",1.451
"1250","9823",1.503
"1250","3390",2.345
"1250","9750",1.662
"1251","3702",2.24
"1251","5486",1.609
"1251","2470",1.662
"1251","8810",1.661
"1251","8046",1.662
"1251","6530",1.556
"1251","2754",3.135
"1251","7480",2.083
"1251","3831",1.609
"1251","8350",1.661
"1251","4395",1.872
"1251","7231",1.503
"1251","7263",1.451
"1251","7123",1.661
"1251","9353",1.503
"1251","3296",2.45
"1251","8551",1.504
"1251","8471",1.556
"1251","7080",1.767
"1251","9593",1.872
"1251","4805",5.661
"1251","4993",1.504
"1251","9520",2.345
"1251","2460",1.503
"1251","8280",1.451
"1251","8200",2.608
"1251","3120",2.082
"1251","9530",2.767
"1251","4535",2.503
"1251","9571",1.451
"1251","4675",1.977
"1251","4487",2.293
"1251","8130",1.503
"1251","9832",1.503
"1251","2850",1.609
"1251","4101",5.135
"1251","8010",3.556
"1251","2910",1.977
"1251","3900",1.504
"1251","5414",1.556
"1251","3730",1.767
"1251","5471",1.767
"1251","5770",1.767
"1251","9701",1.609
"1251","1302",3.451
"1251","9911",1.556
"1251","7600",2.819
"1251","3491",2.398
"1251","9750",2.346
"1251","6881",1.609
"1251","9745",1.661
"1251","3390",4.661
"1251","5610",1.504
"1251","5354",2.293
"1251","4992",1.662
"1251","8521",2.714
"1251","4806",1.819
"1251","9444",2.188
"1251","5590",2.556
"1251","4047",1.609
"1251","3355",2.346
"1251","8140",1.766
"1251","4580",2.135
"1251","7020",2.346
"1251","4922",1.662
"1251","9744",1.556
"1251","9670",1.609
"1251","7880",1.451
"1251","2801",6.767
"1251","3680",2.03
"1251","5431",1.977
"1251","6230",1.661
"1251","6200",3.24
"1251","3052",1.872
"1251","7191",1.451
"1251","3300",1.977
"1251","5760",1.556
"1251","2891",1.609
"1251","9960",1.662
"1251","3171",1.872
"1251","3801",1.714
"1251","9453",2.451
"1251","3380",6.871
"1251","1523",1.451
"1251","7240",2.029
"1251","8095",2.187
"1251","6330",1.504
"1251","3330",6.24
"1251","3326",3.713
"1251","4920",1.609
"1251","8201",1.609
"1251","9545",1.504
"1251","2832",2.714
"1251","1790",2.871
"1251","7821",2.03
"1251","6290",2.082
"1251","1090",39.714
"1251","6850",3.03
"1251","7430",1.661
"1251","4820",1.766
"1251","5390",2.082
"1251","5300",2.03
"1251","4970",1.556
"1251","3343",2.45
"1251","5260",1.609
"1251","7270",3.713
"1251","7160",2.029
"1251","9682",1.662
"1251","1501",2.135
"1251","1730",2.714
"1251","7540",1.819
"1251","3025",1.819
"1251","7780",2.292
"1251","9741",1.608
"1251","3020",1.766
"1251","3640",1.661
"1251","3861",1.714
"1251","7052",1.662
"1251","8050",2.871
"1251","8531",2.398
"1251","6660",2.293
"1251","9891",1.608
"1251","7030",1.977
"1251","8523",1.662
"1251","3783",2.608
"1251","5340",3.293
"1251","5970",1.662
"1251","4250",1.451
"1251","2963",1.451
"1251","7260",1.556
"1251","5571",1.451
"1251","6350",1.504
"1251","7601",2.029
"1251","6830",1.766
"1251","3270",1.503
"1251","7652",3.029
"1251","3306",5.872
"1251","3630",1.661
"1251","9591",4.029
"1251","5700",1.556
"1251","7730",2.345
"1251","9231",2.767
"1251","7760",1.819
"1251","2790",1.714
"1255","8240",1.714
"1255","2450",5.03
"1255","7210",2.767
"1255","9930",3.294
"1255","8063",2.293
"1255","9954",1.977
"1255","6370",3.03
"1255","6750",1.556
"1255","6230",2.766
"1255","7752",4.24
"1255","9220",4.03
"1255","9240",7.608
"1255","8640",1.661
"1255","8070",1.766
"1255","8140",1.819
"1255","5414",2.082
"1255","7821",3.345
"1255","8600",1.925
"1255","6063",4.714
"1255","5370",4.345
"1255","1440",8.66
"1255","3306",8.452
"1255","4535",5.504
"1255","2963",2.135
"1255","4650",3.188
"1255","3704",2.135
"1255","6100",2.766
"1255","3911",1.872
"1255","8230",1.451
"1255","3251",5.661
"1255","9931",1.662
"1255","9351",1.661
"1255","7811",1.819
"1255","6860",1.767
"1255","5700",1.714
"1255","7480",2.029
"1255","1770",11.398
"1255","9771",1.503
"1255","5010",1.556
"1255","7900",1.819
"1255","5660",1.451
"1255","3203",4.345
"1255","9822",3.767
"1255","9882",2.03
"1255","2990",3.083
"1255","9592",1.451
"1255","5670",1.872
"1255","4330",5.082
"1255","7880",1.556
"1255","4584",3.872
"1255","7440",2.925
"1255","2830",8.293
"1255","4566",3.24
"1255","8270",2.082
"1255","4047",2.398
"1255","3783",3.977
"1255","7960",2.451
"1255","7280",2.556
"1255","2855",3.714
"1255","5600",2.818
"1255","8057",2.608
"1255","9742",1.714
"1255","4992",1.766
"1255","2874",3.398
"1255","9966",1.451
"1255","8770",1.872
"1255","8802",1.451
"1255","1000",7.188
"1255","9852",2.871
"1255","5301",4.029
"1255","6751",2.24
"1255","8930",1.451
"1255","4580",4.03
"1255","8800",2.187
"1255","1302",5.873
"1255","3010",3.662
"1255","9684",1.451
"1255","8940",1.556
"1255","1090",32.925
"1255","7045",2.45
"1255","3540",4.03
"1255","3303",2.609
"1255","3830",6.503
"1255","5970",1.872
"1255","2861",2.661
"1255","6330",1.662
"1255","6781",2.03
"1255","9530",6.293
"1255","7350",4.819
"1255","5240",5.24
"1255","2363",15.24
"1255","7540",2.767
"1255","5371",5.188
"1255","3333",4.978
"1255","7360",2.03
"1255","5486",1.872
"1255","3022",2.977
"1255","1251",32.714
"1255","3640",1.977
"1255","8750",2.82
"1255","6103",2.556
"1255","9601",2.03
"1255","3241",2.03
"1255","7130",3.609
"1255","5534",3.082
"1255","4224",2.925
"1255","8472",2.24
"1255","4850",5.135
"1255","9556",6.977
"1255","6830",1.556
"1255","2241",2.82
"1255","7523",7.399
"1255","5440",3.292
"1255","6760",2.187
"1255","5770",2.135
"1255","5070",3.082
"1255","5980",3.083
"1255","7884",1.766
"1255","5250",2.608
"1255","7230",1.661
"1255","4690",3.556
"1255","4243",3.451
"1255","5210",1.872
