"x","y"
1.13046113134369,-0.850413241051051
1.12753259810202,-0.845943764828674
1.15703441479561,-0.82816368691996
1.1601541778947,-0.902445658739351
1.22753949776109,-1.10662115491081
1.14555918469454,-0.89801463750135
1.16582331718345,-0.829070593019883
1.15430589805303,-0.849113688569729
1.19119993477323,-0.830199993095057
1.19003502281589,-0.81342863117586
1.15727265447277,-0.828564437765603
1.14974909300358,-0.840232921804857
1.15132657152686,-0.834646968262443
1.1455115523569,-0.85037421619561
1.14561346852004,-0.84688844905222
1.14433004982202,-0.842424934477226
1.16242487658936,-0.820382274418832
1.18277233983046,-0.842807292759919
1.17792007514694,-0.85010197103924
1.17751922397291,-0.80136898373685
1.17533998998105,-0.836718047147166
1.18325884012996,-0.843168543165265
1.20760137958875,-0.877471610632878
1.20870043876235,-0.86337358659887
1.19142441259479,-0.864649862224822
1.1821145758491,-0.863731581645505
1.17877129254441,-0.836464563583824
1.20659440213203,-0.867802368709305
1.17056778585548,-0.854990478243697
1.16571804741394,-0.842765731262338
1.15880137194153,-0.952171672164263
1.20170592890594,-0.861326594580762
1.21080950862202,-0.866281536690953
1.19803737576181,-0.854476208586827
1.19884350649529,-0.854861834094021
1.20658011037811,-0.86663111358656
1.18890072741105,-0.853086144278785
1.19687640083808,-0.855907959329217
1.20211877504153,-0.881161052273682
1.19481286722764,-0.875947414865004
1.17930590639726,-0.854335919359389
1.1793836763365,-0.86122638052794
1.18943115559785,-0.904502374516321
1.19831866381838,-0.908822602864822
1.18602550770072,-0.909942575863789
1.1951223910901,-0.911164114444264
1.19322712108933,-0.910791899301071
1.19280302010697,-0.910223004536914
1.192330238792,-0.910059840564475
1.19247325464224,-0.915500243050228
1.18374141686198,-0.915244439678846
1.17878865172628,-0.902860166009948
1.1754508836107,-0.871589402232924
1.18531235242429,-0.901108669926765
1.19567518219846,-0.903327911722325
1.18695909926116,-0.890827085948731
1.20700068804205,-0.895932124306351
1.20284826573236,-0.904342772595985
1.19934263397056,-0.895199616252366
1.19328446858534,-0.884114078385609
1.21059255903143,-0.888599129941483
1.17662369145435,-0.896283497333213
1.17421101985214,-0.886981535049565
1.16295068625131,-0.897811235886263
1.17036632154769,-0.887433956961681
1.15821350908593,-0.886658615374368
1.15153831344067,-0.884414364568251
1.15663499370236,-0.886385544790925
1.15775034186694,-0.884441129537081
1.15389117103358,-0.889308980552765
1.15694478896167,-0.896183349338868
1.15504958298191,-0.888342706531864
1.17103261659797,-0.875064593199547
1.16438420319682,-0.879760679778632
1.15696299922735,-0.874896343249191
1.14851058162908,-0.868633864428663
1.14880903825335,-0.869163465492858
1.15539312662138,-0.872150693453838
1.15020562722284,-0.862614798688518
1.159867562332,-0.862107984277842
1.15953401884847,-0.863260686043834
1.14275072976493,-0.879112967264841
1.14055074446655,-0.884010106094207
1.15081751745635,-0.876971290097911
1.13074797894147,-0.892490514304548
1.14595222166078,-0.902167664112896
1.33311921826397,-1.12835199296965
1.69901854464094,-1.11816752313245
1.1438856937085,-0.903859124248384
1.14495119258062,-0.906805587368418
1.14395223629649,-0.903884053371823
1.14921588961037,-0.904373769401513
1.14532134898308,-0.905936579005496
1.14077240028464,-0.908448840058931
1.14265247865862,-0.917783963286976
1.14811391535298,-0.894371417152819
1.14458116437343,-0.896342729747583
1.14458277535364,-0.898874094493979
1.17094273506048,-0.910904839406257
1.13391716415576,-0.899099913358073
1.15436877659321,-0.903200933549074
1.16100982704325,-0.902804180273149
1.1247897831301,-0.899582347727237
1.1494658423574,-0.909687646632668
1.14999865982135,-0.90891619006668
1.1446868560006,-0.907628892601362
1.14917691212202,-0.909378255051914
1.11423500618285,-0.925046973126472
1.12731143902697,-0.91605359693812
1.15707454407489,-0.915572760126094
1.15065705305097,-0.929836384877332
1.15130974273998,-0.929534750924439
1.1140561968212,-0.92467233646233
1.13280513375278,-0.926893086028013
1.13254298333842,-0.928892622150677
1.11925794285263,-0.92465334158395
1.11403555288344,-0.924852314267265
1.14165574552772,-0.920208494774621
1.16419664950344,-0.961068347230451
1.13982692435846,-0.943029652993426
1.15778349282134,-0.951693325107968
1.17480849995016,-0.979747632960705
1.17208010441076,-0.977273560137992
1.14512385285888,-0.957176090110851
1.15082074617559,-0.944620308760599
1.15646177937903,-0.933082608205573
1.16817538235122,-0.949403143604384
1.17175635443389,-0.963559286172152
1.23233820398151,-1.02277878120075
1.60940144548896,-1.23659812291905
1.18836339925235,-0.952242056916777
1.18711270971774,-0.951785980473335
1.17718071669926,-0.956115882361662
1.18520560292189,-0.962805209755714
1.19616199760482,-0.956694951211141
1.17591359284895,-0.95540849817035
1.19548969445768,-0.921620543597314
1.18623889791115,-0.951849041826585
1.19570492935916,-0.93911481292014
1.17435699655608,-0.929568912775145
1.18299526941436,-0.928819059528454
1.18331004851694,-0.924851494981873
1.1760065981901,-0.955423647456362
1.12103014340548,-0.95063552270341
1.14398529648041,-0.968127591826777
1.14928337769546,-0.970124541533091
1.14534821529125,-0.968044215884738
1.14412083438462,-0.971324912349898
1.17426429286592,-1.00599419032097
1.15056855558429,-0.990165423191729
1.14506503403918,-0.983159872056308
1.12799443802541,-0.960127759207593
1.10329391325633,-0.974969080316249
1.16481566897478,-1.00025472406831
1.15848553404347,-1.00656924975734
1.11894195681688,-0.980140469225341
1.12942635325783,-0.975551449185911
1.15934441578471,-0.978340677391191
1.13278420030307,-0.960260215884874
1.13371391627681,-0.963127608898316
1.14067188994609,-0.988623243943571
1.14640962601215,-0.978996431570905
1.17459816756664,-1.01077670185022
1.13051276120817,-0.961557712845988
1.11345824238845,-0.953352303474283
1.11666266265137,-0.960201872979519
1.12762141853202,-1.0117045826036
1.10905391005761,-0.939295844090507
1.15263624839956,-0.980122268079613
1.60582410961366,-1.23937784352607
1.60361033286917,-1.23220961573836
1.09791938361017,-0.932650816284992
1.14665191402703,-0.981831783802395
1.15391719566733,-0.992966151557802
1.14618933587116,-0.987016235724425
1.12210693727194,-0.974022528199137
1.14676967030871,-0.989132418407242
1.11068255112074,-0.958439176793569
1.10276414687686,-0.963657564236597
1.09913133683674,-0.95761108680975
1.1559587199128,-0.985234987875176
1.16117012563254,-0.985052048336057
1.1685265807668,-0.997679809195948
1.12421559322228,-0.992291737305009
1.13851086235413,-1.01815887065388
1.15598295353053,-1.00104448608345
1.1266127610563,-1.00137323373229
1.13533642225152,-1.00788546976637
1.13531449466335,-1.00782930522684
1.14990032009786,-1.01266953471607
1.11138398519063,-1.0125869509013
1.11460498584342,-1.01163508932201
1.10854788425009,-0.991467058018408
1.15957522805144,-1.01327672194355
1.15854884095035,-1.00373743656222
1.14487155251873,-0.992943028514329
1.13954558572452,-0.993464382620442
1.13545320162662,-1.00805829546992
1.22894218363596,-1.02935378607676
1.1150883766398,-1.02537142170336
1.11260066082592,-1.02769154323907
1.17357860520283,-1.03372566510975
1.17111569768458,-1.03521469836846
1.17321984589766,-1.03962110967368
1.17185603775157,-1.04311825697144
1.18830502579939,-1.02891463083749
1.17037960115491,-1.02690286209648
1.18660245297018,-1.03819818614079
1.17734999641967,-1.03621875928335
1.17734549165239,-1.03621768629261
1.16468191147909,-1.04436054587671
1.17807287492545,-1.0467168181512
1.17140510642143,-1.05467635081112
1.16979829283534,-1.04537578293995
1.1708890235213,-1.04016044166267
1.10573745199707,-1.07731207232549
1.13522439011851,-1.03733845823973
1.12744169444069,-1.03548923378233
1.16411067311803,-1.01997102094481
1.16271365692719,-1.02818975586852
1.1877764398689,-1.03019756854157
1.14763055309396,-1.02873179309507
1.14096013199781,-1.02263840323065
1.17112876476042,-1.03481164068563
1.14865572361705,-1.05444047291996
1.15296401416151,-1.04526716771671
1.0386590691393,-1.11280340176292
1.13759793639091,-1.06341556995471
1.03892885539354,-1.11120734994679
1.11679782850169,-1.03416380506377
1.19113285856925,-1.02327132848806
1.11726334689699,-1.03356279563866
1.12088202159663,-1.05410989597071
1.11095642490625,-1.0491247565733
1.12820468748659,-1.07042120795398
1.14582471869937,-1.06696715125419
1.14029628080159,-1.07752932235037
1.14660165162414,-1.06805440224978
1.16603595946016,-1.06069170204567
1.11403644325325,-1.07324170804271
1.08476083501695,-1.07292185400622
1.09508861106757,-1.06538260731868
1.10489144178044,-1.06268858727915
1.08011613450623,-1.08603312101993
1.10549315758976,-1.06034806196707
1.1057508452783,-1.06058983984991
1.03896182145697,-1.11116794499923
1.10593475574175,-1.06309029069017
1.13794496639016,-1.08462484860495
1.08473911039701,-1.11068906906922
1.15123820092917,-1.09935904371691
1.15517196594046,-1.09045505968513
1.04382794052799,-1.14463646420709
1.0464113409455,-1.09679844184305
1.17438968744707,-1.10935293067122
1.16535651469667,-1.10491787755619
1.09792086445459,-1.08314204869264
1.04115241587613,-1.10692022636775
1.08268357597391,-1.08249188090996
1.09096828595147,-1.08569630858972
1.07130699812589,-1.0816529796732
1.09077621457476,-1.1058421780025
1.21534012345319,-1.02494982370382
1.06647973402695,-1.08425180715834
1.06672766895074,-1.11609995460343
1.06047949487366,-1.08795531808193
1.07973674033822,-1.08547083496472
1.03307874887916,-1.12831326063961
1.04198277985209,-1.10361345298186
1.03940500584046,-1.10799025501338
1.03705533251957,-1.11757846561379
1.03849237062015,-1.11244749257696
1.07327701517275,-1.11331323053821
1.03972295615326,-1.10723169008317
1.05234605839329,-1.09295696703715
1.04540976554537,-1.09811675767682
1.0831450016444,-1.11223885581777
1.09255545776252,-1.10536572738364
1.09097785883401,-1.10635497725326
1.09498587730337,-1.1007635541496
1.09422247168317,-1.09277049082245
1.05607805379983,-1.09107033844767
1.08771702602937,-1.10229340830823
1.09028823145243,-1.10258980284869
1.08261551707909,-1.09666431772621
1.07729747194835,-1.09564234656278
1.06069360718926,-1.12167348722888
1.06504966535179,-1.11647924465472
1.28734330685979,-0.950809077988275
1.28677468887405,-0.948303298790767
1.29019524692856,-0.948951198770855
1.28472003798796,-0.950453913043847
1.18851504058485,-1.06227335363538
1.21944635863468,-1.05100678843226
1.19744216605178,-1.06289120287102
1.17959265014385,-1.09183120172969
1.19770135022037,-1.06056127297537
1.19741522828006,-1.06053969599629
1.18814576785531,-1.11435519417834
1.20338742211837,-1.07247203195676
1.21428478990711,-1.06380171924485
1.20741921143158,-1.04988461384909
1.21111471195223,-1.04757821227523
1.20728888912635,-1.04152334862032
1.19381803192704,-1.03901701075121
1.20779252465188,-1.04487707590985
1.19407891031913,-1.04862778731247
1.18102392145719,-1.07325223701779
1.18702084283769,-1.0525219961485
1.1590898510318,-1.08261980280351
1.16508879658173,-1.08512873804424
1.1780360541133,-1.09164702979185
1.18056261900636,-1.11175523333274
1.18722764590293,-1.11233320295835
1.17174922215418,-1.06211157637539
1.22200018728898,-1.02422071620604
1.19405459246886,-1.09208526507046
1.18973716233857,-1.00345147660332
1.22172087158688,-1.0232326946178
1.22140443142757,-1.02676708113554
1.2154085335986,-1.02522963586578
1.20836144277048,-1.03035323483484
1.20800442286934,-1.01373460129071
1.19063872065747,-1.01637432869626
1.22053393983629,-1.04072748647781
1.19383333343991,-1.02643256577536
1.24909756095785,-1.06022368843314
1.17473773611653,-0.985375650026874
1.18305504955454,-0.993635845926584
1.19355706972013,-1.0059210830339
1.18716008505852,-1.00726464389896
1.18772398974103,-1.00631760481349
1.25055229123214,-1.063916966493
1.18709171869862,-1.00295544342726
1.25204431367343,-1.04564027388045
1.23390939709301,-1.05223708764137
1.24989501091885,-1.06391482562436
1.2414935738281,-1.03344985979454
1.20968862083304,-1.09350671110148
1.24134940613177,-1.04638425173717
1.24629847483851,-1.04289014168123
1.22032128289624,-1.03373851145163
1.20545421222821,-1.01647461428237
1.24885437235101,-1.06410267825796
1.24294343411792,-1.07458371620143
1.24789851016896,-1.06738868047664
1.24835546666897,-1.09618156681027
1.22729343222694,-1.0666349084673
1.22959778132691,-1.058621093582
1.23858090065328,-1.08843941384982
1.22216665280871,-1.02397341820306
1.2278796080198,-1.09150679161812
1.22623661721809,-1.10500049343199
1.235804048956,-1.12684411814096
1.2361012473234,-1.11009250365974
1.19610454026213,-1.1254466297874
1.2098675051651,-1.09422940205313
1.19049901231626,-1.12193039295035
1.20791590303367,-1.11330056830535
1.20901536264385,-1.1067818343093
1.22130918072292,-1.12368346361814
1.2194331299012,-1.07662013637466
1.6697463485548,-1.20035807551254
1.25957022535536,-1.13564549943616
1.39673265486342,-0.994349227908755
1.23009623279692,-0.986274857165044
1.23035561534977,-0.986731948192016
1.22890690021971,-0.984765900251997
1.22879233935224,-0.98491458360189
1.20655549906649,-0.976696663255606
1.21476452274376,-0.986990215391801
1.21616916107579,-0.97885591271139
1.22943290585622,-0.986155058564047
1.21659915525689,-0.979852880918238
1.19086855382692,-0.986346000948879
1.20129391769299,-0.988902014838267
1.22597138108419,-0.966742626914248
1.22667071638514,-0.964289839717958
1.21377374201998,-0.96526292978465
1.22933447508792,-0.975437900858737
1.22767875485697,-0.965912813620759
1.19944552242819,-0.958757763936565
1.18788274874736,-0.971852904671356
1.19285894040666,-0.970637737391661
1.19379839194046,-0.979505950359443
1.25123576660233,-1.02446024956315
1.22719684604856,-1.00981525096902
1.23719938327983,-1.01900961405726
1.24255009732676,-1.00314904609809
1.29816834830697,-0.864908285485114
1.24262634309449,-1.01153124858848
1.20759095309773,-0.993581521580168
1.21804531889822,-0.995865653973046
1.21746194760813,-0.94100349000725
1.21282503799474,-0.934177265798249
1.22034137644364,-0.941063205708924
1.211792903402,-0.940991071246994
1.23686484421313,-0.936730582324187
1.22642303427508,-0.932114136027439
1.21652124783587,-0.942112219673108
1.23417869423552,-0.921983521444164
1.20810185295896,-0.933238367388445
1.22670591992692,-0.947937809983975
1.24631116390945,-0.932269463281145
1.2421880091364,-0.923256705139525
1.23375739214011,-0.947388771210265
1.19909449962393,-0.922688324126187
1.24281882169433,-0.917089621522549
1.25640188651085,-0.919612267838803
1.24344988129528,-0.89507477954064
1.2467801598322,-0.909663581607226
1.19689095241764,-0.917593467231406
1.21451489437489,-0.899770181749892
1.22035539188383,-0.907503160186735
1.20448380891644,-0.90862276018709
1.21930162488983,-0.906717026095513
1.22410272288713,-0.914130930745453
1.22099798037107,-0.911956377949158
1.20506441335242,-0.907872309025114
1.2161448524484,-0.920044828608522
1.22166547598193,-0.911700516433039
1.21611240342728,-0.915994530339215
1.21456789702912,-0.912958861032231
1.20667367225953,-0.906162381101061
1.22218072636979,-0.925844182599452
1.20756463736759,-0.921088745102543
1.21063290030563,-0.917313755640642
1.22828987670285,-0.918950653950285
1.22942118303138,-0.960843500641862
1.22182144076294,-0.955727979293579
1.22703771072603,-0.961382659655023
1.22897073981853,-0.95426688172238
1.2292524404748,-0.951900174335318
1.21232913520616,-0.948648452193041
1.2066664266564,-0.956553696223266
1.20291500998674,-0.94267257301247
1.19658800874882,-0.935894505093809
1.23831085021352,-0.938417566358801
1.24100430395691,-0.944164009325811
1.23690789864361,-0.930573913114487
1.24865221300329,-0.959222324995623
1.25301482800039,-0.966299277390946
1.25104448653134,-0.96727932828291
1.250788975835,-0.96452052432755
1.27451750466088,-0.945366376708483
1.28285423893629,-0.951375094860166
1.27588255219751,-0.947690498776559
1.26527004168972,-0.94557973326649
1.2672761750755,-0.939411248583984
1.27102310455398,-0.940971513019589
1.25509311719357,-0.935662641849229
1.25224969044346,-0.94309397227518
1.25323120975135,-0.941187853634715
1.25713695266496,-0.956733078474749
1.25266746987849,-0.952733399001492
1.2322918048208,-0.984777017948527
1.23399425845819,-0.970597955729095
1.24208185518125,-0.973688648127057
1.24639910175252,-0.9562445944216
1.23850783894158,-0.95794043370294
1.24929384843691,-0.97936695208677
1.25123173444926,-0.99086720489278
1.24549231683554,-0.994287486093967
1.24936567103362,-1.00316201179041
1.26021505037214,-0.980803824200269
1.2644869497056,-0.963296535648059
1.26159241666983,-0.968911320529119
1.25014742388876,-0.909334050466999
1.24397374431473,-0.906331443785972
1.24567603517994,-0.905819975237061
1.24942873429199,-0.905684897042991
1.25672221367538,-0.903557905659191
1.24828764272577,-0.913948181942253
1.24452897497227,-0.911671515738538
1.24427692866228,-0.908659421670286
1.24885901041317,-0.921628209047782
1.25703675147917,-0.904527070560489
1.24490552211787,-0.911980933106635
1.27568509849565,-0.920238736737343
1.26193113915978,-0.914426615449942
1.24352853487962,-0.908664494522934
1.26424357942642,-0.899319133988494
1.27478793131553,-0.889933452828454
1.25744758777764,-0.891751720978179
1.27373367484417,-0.902978840972191
1.26374633640281,-0.913615741370869
1.26965939156142,-0.928933892220502
1.26529315334447,-0.924255336712421
1.27607509572107,-0.937161259993991
1.28190219163431,-0.906429431838242
1.34547160278475,-0.878612506433362
1.29397891823196,-0.909990822224886
1.28461501688467,-0.919032075977527
1.28630708517297,-0.898507548239086
1.29304292199805,-0.893294589744861
1.27569969425264,-0.873667215871589
1.28687406619672,-0.882666595313868
1.31724283310694,-0.902074124157629
1.29309397281465,-0.879592158205801
1.3285838294595,-0.894539795483874
1.31811302362744,-0.888416537972566
1.32866658027802,-0.879292637358916
1.35543933214722,-0.898487974367369
1.67098676600517,-1.14383054474888
1.35323305904129,-0.985731167764629
1.363551373887,-1.01126322175068
1.34966084633462,-0.991687161752722
1.34548132471732,-0.981040959110905
1.36046618600277,-0.996485633866022
1.33649332046081,-0.990215236339103
1.34969638851613,-0.993530611291831
1.33219566399189,-0.973015502315861
1.35867665045924,-0.966550364047399
1.36402821304825,-0.982356534212331
1.34337157204937,-0.970462020771699
1.35360219601377,-1.00499146978931
1.3882397914289,-0.995388680278242
1.37983846747813,-0.977978814575192
1.37237105066474,-0.996400368543692
1.37294140954435,-1.01257742336235
1.32524493947177,-0.959159962797194
1.34443612120307,-0.955262920648086
1.31627227837116,-0.972441040911097
1.32804213369801,-0.977625884093999
1.33093921575755,-0.975411343236633
1.33154076464292,-0.993050231399939
1.31599334097122,-0.987788506535405
1.03843788658572,-1.11269518392594
1.30550050054455,-0.922355219153445
1.31046069402287,-0.936806228016242
1.30276841165358,-0.934659937083572
1.31662041734436,-0.913001914809102
1.30066947796642,-0.933429542049468
1.33664904912047,-0.917003608838447
1.33670407066839,-0.93688996985918
1.31829466010761,-0.943233674794388
1.30924918607604,-0.94613358352186
1.29986491802979,-0.934640730307671
1.29729991799041,-0.938038823151707
1.3233243270599,-0.941204647538408
1.32367868200314,-0.949185700580013
1.31588259633618,-0.942537088305814
1.32381759003941,-0.949281820946494
1.39658635213577,-0.907281157251553
1.37641638799911,-0.956094846717997
1.31691944292835,-0.922706072464232
1.3631147820931,-0.922461591387342
1.31443090177636,-0.912616120249028
1.28192572581183,-0.961145248642929
1.33155259602749,-0.923166775269895
1.34027875666857,-0.905579727538737
1.3433298198941,-0.943366111412453
1.3541966259424,-0.93094457210082
1.36527614336126,-0.93402919251246
1.37178962851002,-0.940719362825902
1.369125756538,-0.88032170102803
1.3637126270796,-0.941421014501069
1.36922435148229,-0.949801202380073
1.37438592721034,-0.938794082050574
1.3671789127248,-0.95271036212122
1.41214675120978,-0.911506261057774
1.37745714179368,-0.938334029034188
1.37346861005957,-0.940870161282257
1.38220982829536,-0.947799972783854
1.37898189417247,-0.931666699184139
1.36418257111146,-0.960181397295589
1.37587976323017,-0.941308324502482
1.38946040547469,-0.897001215693983
1.35852720255443,-0.948740426253766
1.34900318562228,-0.943097448639386
1.38078658342065,-0.962526467613269
1.39342805876672,-0.969085697722355
1.39512992762541,-0.948037652348915
1.39780885895147,-0.955521153587634
1.40796465564385,-0.945789363842136
1.38808510580834,-0.936134325067849
1.41556502975784,-0.935881144839334
1.39810112685471,-0.923421378188693
1.40666948426785,-0.928276540540747
1.42829577790676,-0.930990841425292
1.4060264783501,-0.939791531917814
1.41703756523235,-0.926487695332098
1.4068686877183,-0.886200065799933
1.43110793456614,-0.90842515505681
1.43825985788451,-0.916842403380352
1.40739136720553,-0.970305972703635
1.40109132856742,-0.981324306598445
1.400768584478,-0.980882708812658
1.41578948739641,-0.963415557365657
1.41591924770785,-0.986525123584963
1.42018459204534,-0.975736133485326
1.43467597485868,-0.962025374720237
1.44692231838596,-0.988826669635401
1.43409761758553,-1.00162507845016
1.45643916904068,-0.970914154152889
1.47664180353414,-1.00781449587936
1.48282388136893,-1.00401391974567
1.49189193497102,-0.961551014882558
1.42803764938773,-0.930499922405303
1.45862588245489,-0.922811898256169
1.44799311288982,-0.94098215564833
1.46918275820948,-0.952062189640923
1.48449561148141,-0.934604049137304
1.509525675178,-0.944730643209656
1.6870622825759,-1.17685465359062
1.52444144551147,-1.01407404119567
1.59447773964682,-1.01734582821755
1.54686694785634,-1.02685741782756
1.56585785213447,-0.98705817962098
1.57696244851826,-0.964001165467207
1.54852436380711,-1.00491471699202
1.55621462324871,-0.959876050642619
1.54885394131968,-1.00421479274343
1.52170082884124,-0.982941212611624
1.51465450568125,-0.966982659589774
1.58915765679296,-0.986901688882786
1.60658369501893,-0.971863664408683
1.59197466108258,-1.00429273935567
1.57672225872709,-1.01560814820944
1.61681527010139,-1.00638281526032
1.62640691553689,-0.985594424932155
1.64074843165818,-0.986507157265329
1.29446065129426,-0.942639922285177
1.29107883859558,-0.946115444126772
1.29356205829165,-0.94708409375248
1.29920610600942,-0.955653476601596
1.29144299569015,-0.950093366804531
1.28692549688482,-0.948260565196347
1.28420169804486,-0.952305183917174
1.28858403925548,-0.95685154830102
1.28956175011496,-0.951971976818713
1.29045686702046,-0.948771021913629
1.30798913364515,-0.963750312610003
1.31202526907952,-0.955566614079146
1.30544930327764,-0.95348704580671
1.31445552292264,-0.974239476370848
1.29766817883335,-0.966286044242253
1.30813649663529,-0.981024485018375
1.29678131633032,-0.979068206066531
1.29713009950626,-0.978461186982613
1.28848734620748,-0.978346734174008
1.27000495180002,-0.97351518972846
1.27666755229255,-0.977444244482771
1.27218762464356,-0.988038786621845
1.27750867835253,-0.977449194531796
1.28950695340774,-1.01291432426078
1.2858309292333,-1.00846358818672
1.29188972793708,-0.953533792816013
1.28892757648119,-0.992144500479462
1.28293217036309,-1.01350619861588
1.31084487898085,-1.00110040341082
1.26202039059292,-0.996818354450953
1.28128475891437,-0.986306518697336
1.28246019373024,-0.986171876454876
1.28208785082052,-0.986287045172221
1.29523091689352,-0.997328615757206
1.27180280111611,-1.00740341810442
1.26245925854143,-1.01711614897366
1.29268589727474,-1.02146295318097
1.28347110791993,-1.0208486734081
1.28519506925328,-1.012508975363
1.28792717765481,-1.01248381938888
1.30332768429449,-1.00986814637823
1.31063002238434,-1.00513680440877
1.31231531516963,-1.02265446866424
1.32501281630849,-1.00745098034976
1.27980201114889,-1.0270390427519
1.27047933217377,-1.04208437896543
1.26498702641666,-1.02905228316556
1.26189449383489,-1.03472876082948
1.28509784561844,-1.01356270710619
1.25709815755509,-1.05126749790434
1.6677471267895,-0.990773176237099
1.32982099114118,-1.03078483981668
1.34689832206541,-1.02770554045746
1.34030060070239,-1.03590381148925
1.34051205615267,-1.0393756669723
1.34318137279371,-1.03359067804664
1.33351471856628,-1.01895907064656
1.28597910632684,-1.01233063280595
1.32575180115365,-1.04592429943576
1.3226032536918,-1.06582949402749
1.30913495153798,-1.03999766286213
1.3078464140077,-1.02783082389426
1.32084126959935,-1.0333031163219
1.29697242978458,-1.03341056940715
1.31020621244593,-1.05567021232471
1.30851846756281,-1.05506997709976
1.3028525451063,-1.06413791270038
1.29112426976076,-1.04979728539826
1.34410750053551,-1.04733768059864
1.34657450496778,-1.04166403195097
1.42654128419845,-1.07439917131931
1.35356513504601,-1.05678665203542
1.36380661299405,-1.04686950427181
1.39484482578039,-1.08996596695673
1.35224322063634,-1.04336663466876
1.36574179572898,-1.05186490104943
1.33335375313869,-1.06706341970983
1.32725987880282,-1.06204478734497
1.37087865012956,-1.07221040937821
1.3615312058748,-1.07573165379926
1.36216527411945,-1.0757271549266
1.37396435125657,-1.05875533468117
1.38380032939344,-1.07306137514287
1.39421765013042,-1.06837156457226
1.41878032923683,-1.0702116987911
1.40681408656224,-1.0910742782799
1.37831547894444,-1.02243021128647
1.41304891341376,-1.00908315241141
1.37487715155767,-1.03138914108015
1.40505867584914,-1.03897323574458
1.37502602565733,-1.01423753814235
1.36501085733168,-1.02414715162928
1.39807474811512,-1.03082059946289
1.39072023751142,-1.01753346123537
1.39595053255496,-1.00945377396585
1.41697210515016,-1.03105885954766
1.37322298148115,-1.01076637035222
1.46729266064531,-1.04519956861978
1.39630446902561,-1.03680303274124
1.45436919483099,-1.05292748568015
1.42006852460714,-1.05512486666245
1.42778575267478,-1.04139379127344
1.4384104421988,-1.01329882661538
1.45975595753561,-1.03743896227755
1.7122591352764,-1.05301631977835
1.72420829039989,-1.08182897629996
1.20612591094395,-1.14041046296959
1.2074953904823,-1.14091792443989
1.20605879404533,-1.1413992126907
1.20401103528316,-1.14116451828453
1.20896391096365,-1.1332120704177
1.21150492182143,-1.14929070195508
1.21808165620841,-1.14262954367642
